name,lat,lon,url
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h1996.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h1997.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h1998.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h1999.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2000.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2001.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2002.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2003.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2004.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2005.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2006.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2007.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2008.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2009.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2010.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2011.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2012.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2013.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2014.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2015.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2016.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2017.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2018.txt.gz&dir=data/historical/stdmet/
mlrf1,25.012,-80.376,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlrf1h2019.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2008.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2009.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2010.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2011.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2012.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2013.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2015.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2016.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2018.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2019.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2020.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2021.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2022.txt.gz&dir=data/historical/stdmet/
mlsc1,36.802,-121.791,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlsc1h2023.txt.gz&dir=data/historical/stdmet/
mlto3,46.214,-123.62,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlto3h2004.txt.gz&dir=data/historical/stdmet/
mlto3,46.214,-123.62,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlto3h2005.txt.gz&dir=data/historical/stdmet/
mlto3,46.214,-123.62,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlto3h2006.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2005.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2006.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2007.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2008.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2009.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2010.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2011.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2012.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2013.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2014.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2015.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2016.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2017.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2018.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2019.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2020.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2021.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2022.txt.gz&dir=data/historical/stdmet/
mlww3,43.005,-87.884,https://www.ndbc.noaa.gov/view_text_file.php?filename=mlww3h2023.txt.gz&dir=data/historical/stdmet/
mnbf1,25.239,-80.422,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnbf1h2020.txt.gz&dir=data/historical/stdmet/
mnbf1,25.239,-80.422,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnbf1h2021.txt.gz&dir=data/historical/stdmet/
mnbf1,25.239,-80.422,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnbf1h2022.txt.gz&dir=data/historical/stdmet/
mnbf1,25.239,-80.422,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnbf1h2023.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2006.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2007.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2008.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2009.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2010.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2011.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2012.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2013.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2014.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2015.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2016.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2017.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2018.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2019.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2020.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2021.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2022.txt.gz&dir=data/historical/stdmet/
mnmm4,45.096,-87.59,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnmm4h2023.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2005.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2006.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2007.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2008.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2009.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2010.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2011.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2012.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2013.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2014.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2015.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2016.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2017.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2018.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2019.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2020.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2021.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2022.txt.gz&dir=data/historical/stdmet/
mnpv2,36.778,-76.302,https://www.ndbc.noaa.gov/view_text_file.php?filename=mnpv2h2023.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2008.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2009.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2010.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2011.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2012.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2013.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2014.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2015.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2016.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2017.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2018.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2019.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2020.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2021.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2022.txt.gz&dir=data/historical/stdmet/
mokh1,21.433,-157.79,https://www.ndbc.noaa.gov/view_text_file.php?filename=mokh1h2023.txt.gz&dir=data/historical/stdmet/
mpcl1,29.4,-88.6,https://www.ndbc.noaa.gov/view_text_file.php?filename=mpcl1h1988.txt.gz&dir=data/historical/stdmet/
mpcl1,29.4,-88.6,https://www.ndbc.noaa.gov/view_text_file.php?filename=mpcl1h1989.txt.gz&dir=data/historical/stdmet/
mpcl1,29.4,-88.6,https://www.ndbc.noaa.gov/view_text_file.php?filename=mpcl1h1990.txt.gz&dir=data/historical/stdmet/
mpcl1,29.4,-88.6,https://www.ndbc.noaa.gov/view_text_file.php?filename=mpcl1h1991.txt.gz&dir=data/historical/stdmet/
mpcl1,29.4,-88.6,https://www.ndbc.noaa.gov/view_text_file.php?filename=mpcl1h1992.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2005.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2006.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2007.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2008.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2009.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2010.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2011.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2012.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2013.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2014.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2015.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2016.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2017.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2018.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2019.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2020.txt.gz&dir=data/historical/stdmet/
mqtt2,27.581,-97.217,https://www.ndbc.noaa.gov/view_text_file.php?filename=mqtt2h2021.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2008.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2009.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2010.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2011.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2012.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2013.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2014.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2015.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2017.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2018.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2019.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2020.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2021.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2022.txt.gz&dir=data/historical/stdmet/
mrcp1,39.809,-75.415,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrcp1h2023.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2005.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2006.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2007.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2008.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2009.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2010.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2011.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2012.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2013.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2014.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2015.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2016.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2017.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2018.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2019.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2020.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2021.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2022.txt.gz&dir=data/historical/stdmet/
mrho1,41.544,-82.731,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrho1h2023.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h1997.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h1998.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h1999.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2000.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2001.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2002.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2003.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2004.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2005.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2006.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2007.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2008.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2009.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2010.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2011.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2012.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2013.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2014.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2015.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2016.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2017.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2018.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2019.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2020.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2021.txt.gz&dir=data/historical/stdmet/
mrka2,61.082,-146.662,https://www.ndbc.noaa.gov/view_text_file.php?filename=mrka2h2022.txt.gz&dir=data/historical/stdmet/
